Unique ID,Reference Text,Description,Clause,Responsibility,Records,Inspection Method,HpWpCString,ItemTypeString
17fe7b31-6c20-4a4a-a48a-6064d497e46a,,"Tack Coat (One test per lot)
 Design Tack Coat _____________
 Surface Is clean, dry and free from loose material
 Tack coat is to be dried before asphalt placement",MRTS30 Cl 8.9,Engineer,Verification Checklist,Visual
ff8e0af0-46c1-438c-b6d4-d45ba2d90418,,"Longitudinal Joints
 Away from trafficked wheel paths
 Coincide with final line markings (surface course)
 150mm offset to underlying layer joint except on a crowned pavement)
 Within 150mm of the line of change in Crossfall
Transverse Joints
 located a minimum of 25m apart
 1m offset from underlying layer joint
 Form a joint at each paving run
 Form a joint when a delay in paving causes the fall in asphalt temperature",MRTS30 Cl 8.10,Engineer,Verification Checklist,Survey
cf00fe9a-8550-417e-9877-e4c2b61e5111,,"Temporary Ramps joining existing pavement & structures
At Transverse Joint
 Speed Limit ≤ 60km/h - 1.5m length per each 50mm (or part thereof)
 Speed Limit > 60km/h - 2.5m length per each 50mm (or part thereof)
At Longitudinal Joint 
 1.0m length per each 50mm (or part thereof)
Interface with Structures (MH, Gully Pits, Utility Covers etc.,)
 1.0m length per each 50mm (or part thereof)",MRTS30 Cl 8.12,Engineer,Correspondence,Visual
bc3b146f-22a4-473f-8f4d-6d7111c00c79,,"Surface Gritting (SMA only)
 Grit material shall comply properties as defined in Table 8.5
 Uniform spread, rolled into surface of hot asphalt
 Loose grit removed prior to opening to traffic
 Spread Rate ≥ 0.2 kg/m2
","MRTS32 Cl 8.5
Table 8.5",Engineer,"Correspondence
Verification Checklist
Product certificates",Review
2c048315-42fa-4a6e-8f03-9358e2289e39,,"Paving and compaction temperatures 
The Contractor's AQP must document the temperatures at which the asphalt is placed and compacted to achieve the Insitu air voids requirements specified in Clause 9.2.1",MRTS30 Cl 8.8 & AQP,Engineer,Visual,Visual
42fcfe0b-978f-45db-bdac-7e22678cd8ae,,"Homogeneity (Visual assessment per lot)
Areas of asphalt that exhibit cracking, ravelling, bony or fatty material, or have been damaged during construction must be rectified or replaced.
Rectification process shall be approved by administrator.",MRTS30 Cl 9.1,Engineer,Verification Checklist,Visual
829f0e0c-c8d6-4ff1-ba7a-948257946b49,,"In-Situ Air-Voids Compliance

Testing Frequency

Compliance requirement
",MRTS32 Cl 9.1,Engineer,"Test Report
Correspondence",Review
d3d7f945-eb41-4252-a6a8-6dbb952b65e2,,"Vertical Tolerance (3 point Pickup at every 20m)
Level Control (intermediate, base and corrector courses) variance ≤ 10mm
Thickness Control (Surfacing Courses) variance as per below table
",MRTS32 Table 9.2.3,Engineer,Visual,Visual
3fdcddbf-4326-4c4e-9650-383431bb1288,Milestone 1,"Asphalt Quality Plan (AQP)
 AQP submission - At least seven days prior to work commencement.
 AQP shall include the elements defined in Table 5.2 of MRTS30","MRTS32 Cl 5.1
MRTS30 Cl 5.2
MRTS30 Table 5.2",Engineer,"Report
Correspondence",Review
83bd737c-e17c-41dd-b27b-2d78c1fa1316,,"Asphalt contractor prequalification
 Asphalt shall be manufactured, placed and compacted by a prequalified asphalt contractor (PAC).
 Minimum Prequalification for trial - A2 or A3
 PAC details shall be notified to administrator at least seven days before asphalt placement Works","MRTS32 Cl 6
MRTS32 Cl 8.4",Engineer,"Report
Correspondence",Review
a19b0a09-598f-4028-93d5-85d1b0433f9c,,"Asphalt mix design registration
Mix design(s) are submitted to the Asphalt Mix Design Registrar for registration not less than 28 days prior to asphalt being incorporated into the Works.",MRTS32 Cl 7.3.2,Engineer,"Report
Correspondence",Review
8bbc7b8f-75a7-40f3-9d2c-1ff412f53dfa,Milestone 2,"Nomination of registered mix designs
At least 7 days before asphalt production is required, the Contractor shall submit the copy of the mix design certificate(s) for each nominal size & type of asphalt mix to be incorporated into the works.",MRTS32 Cl 7.3.3,Engineer,"Report
Correspondence",Review
1544977d-9cc9-47de-825c-7830e980a701,Hold Point 2,"Approval prior to incorporation of Asphalt into the works
 Approved PAC
 Approved Mix Design Certificate
 Approved AQP
 Approved Aggregate Production Procedure
 Approved Contractor's RAP","MRTS30 Cl 7.4.1
MRTS30 Cl 8.3, 8.11
Annexure MRTS30.1 Cl 4, 6",Engineer,"Mix design certificate
Correspondence",Review
eaab9616-bc73-4d68-9fce-d8556a9fa7da,Hold Point 3,"Acceptance of Nonconforming mix design for incorporation into the Works 
Nonconforming mix designs that hold current registration with the department shall not be incorporated into the Works unless otherwise accepted in writing by the Administrator prior to the commencement of asphalt production.",MRTS30 Cl 7.4.1,Engineer,"Mix design certificate
Correspondence",Review
a04dce32-e731-4765-94be-576e20352ce2,,"SUPPLY OF ASPHALT
Supply of asphalt in accordance with MRTS30 Cl 7 and as detailed in the Subcontractor's Asphalt Quality Plan (AQP):
 Materials for asphalt in accordance with MRTS30 Cl 7.1
 Requirements for asphalt in accordance with MRTS30 Cl 7.2
 Additional requirement for coarse aggregate as per MRTS32 table 7.1.2","MRTS32 Cl 7
Table 7.1.2",Engineer,"Report
Correspondence",Test report
2c3be4dc-340c-4de3-b887-13db70ebdee8,,"Placement of asphalt
In accordance with MRTS30 Cl 8 and as detailed in the Subcontractor?s Asphalt Quality Plan (AQP):
 Method placement in accordance with MRTS32 Cl 8.1
 Protection of work in accordance with MRTS30 Cl 8.4
 Protection of services and road fixtures in accordance with MRTS30 Cl 8.5
 Course and layer thicknesses in accordance with MRTS30 Cl 8.6
 Pavement temperature and weather conditions in accordance with MRTS30 Cl 8.7
 Paving and compaction temperatures in accordance with MRTS30 Cl 8.8
 Tack coat applied where required in accordance with MRTS30 Cl 8.9
 Joints in accordance with MRTS30 Cl 8.10
 Temporary ramps to existing pavement and structures as required in accordance with MRTS30 Cl 8.12",MRTS32 Cl 8,Engineer,Correspondence,Visual
8c29d18d-756c-40fe-9748-4c06e0c65d66,,"MTV Requirement
MTV is must If specified in Cl 4 of Annexure MRTS30.1.
Contractor shall demonstrate capacity and capability of MTV defined in MRTS30 Cl 8.3
Exclusions
 Tapers
 Roundabouts of radius less than 50m
 Turning lanes less than 100m in length
 Areas approved by Administrator","MRTS30 Cl 8.3
Annexure MRTS30.1 Cl 4",Engineer,Correspondence,"Survey
Measurement"
370178f6-b356-49d4-a326-e58afe235963,,"Nominated layer thickness
",MRTS32 Cl 8.2,Engineer,Correspondence,Visual
1eb7c6cb-6cba-4d77-80eb-d03a31c53750,,"Course position (Horizontal Location)
The horizontal location of any point on the surface must not deviate more than ± 50mm from drawings. 
1 test per 20m at shoulder edge, lane line/s and applicable changes in grade",MRTS30 Clause 9.4.3,Engineer,Visual,Visual
19ba8098-adb8-494d-a23e-d4cfe5d6ef62,,"Surface Shape (Straight Edge)
 One measurement at every 20m at longitudinal joint and within lane
 One measurement per transverse joint
 Result shall comply below table.
","MRTS30 Cl 9.5.2
Table 9.5.2",Engineer,"Report
Correspondence",Review
69601afa-ee01-4a16-93e8-037d07a49bb0,,"Lot Closure
 All compliance met requirements
 All Test results received, reviewed and approved
 All NCRs actioned",MRTS32,Engineer,Visual,Visual
